,SMILE,ID,MOL,Activity,MolLogP,MolWt,HBD,HBA,NumAromaticRings,NumRotatableBonds,TPSA,MolMR,BertzCT,BalabanJ,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HeavyAtomCount,HeavyAtomWt,RingCount
78,Clc1cc(ccc1)COc2ccc(cc2)/C=C/C(=O)NCc3sccc3,1R-0205nan,<rdkit.Chem.rdchem.Mol object at 0x1439928f0>,0,5.310100000000004,383.9000000000001,1,3,3,7,38.33,107.42570000000002,873.2914398840037,1.4785243448822436,1.1153846153846154,1.9615384615384615,2.6923076923076925,0.09523809523809523,26,365.7560000000001,3
79,c1ccsc1CNC(=O)/C=C/c2ccc(C)cc2,7267260nan,<rdkit.Chem.rdchem.Mol object at 0x143992960>,0,3.386120000000002,257.358,1,2,2,4,29.1,76.37870000000002,526.1310616332621,1.849088276370627,1.2777777777777777,2.0555555555555554,2.7222222222222223,0.13333333333333333,18,242.23799999999994,2
80,c1ccsc1CNC(=O)/C=C/C(=O)NCc2sccc2,CD7696.0,<rdkit.Chem.rdchem.Mol object at 0x1439929d0>,0,2.2984,306.412,2,4,2,6,58.2,81.47140000000002,522.1054706285092,1.6819867172651892,0.9,1.35,1.7,0.14285714285714285,20,292.3,2
81,c1ccsc1CN2C=C(C(=O)OC)C(C(=C2)C(=O)OC)c3c(OC)cc(cc3)OC,K813-0109nan,<rdkit.Chem.rdchem.Mol object at 0x143992a40>,0,3.478500000000002,429.4940000000002,0,8,2,7,74.30000000000001,112.34700000000002,945.518904465365,2.1360171927301574,0.9666666666666667,1.6333333333333333,2.1333333333333333,0.2727272727272727,30,406.31000000000023,3
82,c1cc(F)cc(c1F)C2C(C(=O)OC)=CN(C=C2C(=O)OC)Cc3sccc3,K813-0091nan,<rdkit.Chem.rdchem.Mol object at 0x143992ab0>,0,3.7395000000000023,405.42200000000014,0,6,2,5,55.84,99.159,919.120222793528,2.1326059916970554,1.0714285714285714,1.7142857142857142,2.25,0.2,28,388.2860000000002,3
83,c1ccsc1CN(C(=S)NC)Cc2cnccc2,RF3356.0,<rdkit.Chem.rdchem.Mol object at 0x143992b20>,0,2.6496000000000013,277.418,1,3,2,4,28.16,79.46070000000003,482.202168212144,2.080342731701096,1.3888888888888888,2.2777777777777777,2.888888888888889,0.23076923076923078,18,262.298,2
84,c1ccsc1CN(C(=O)C(F)(F)F)[C@@H](c2sc(C)cc2)C(=O)NC3CCCCC3,ASN5991681.0,<rdkit.Chem.rdchem.Mol object at 0x143992b90>,0,5.199120000000004,444.54400000000027,1,4,2,6,49.410000000000004,107.73670000000004,827.1499300356277,1.9447205914591479,1.206896551724138,1.9310344827586208,2.4827586206896552,0.5,29,421.36000000000024,3
85,c1ccsc1CC(=O)Nc2ccc(cc2)C(=O)OCCC,6215693nan,<rdkit.Chem.rdchem.Mol object at 0x143992c00>,0,3.496100000000002,303.3830000000001,1,4,2,6,55.400000000000006,83.66820000000003,590.4944667350335,1.8957463967958321,1.1904761904761905,1.9523809523809523,2.5714285714285716,0.25,21,286.247,2
86,c1ccsc1CC(=O)Nc2ccc(cc2)NC(=O)C,4100-0435nan,<rdkit.Chem.rdchem.Mol object at 0x143992c70>,0,2.8876999999999997,274.345,2,3,2,4,58.2,77.39840000000002,561.641717206394,1.9166018363653319,1.0526315789473684,1.6842105263157894,2.210526315789474,0.14285714285714285,19,260.23299999999995,2
87,c1cccc(c1[*](=O)O)NC(=O)Cc2sccc2,8011-5770nan,<rdkit.Chem.rdchem.Mol object at 0x143992ce0>,0,1.4281,249.291,2,3,2,4,66.4,65.63400000000001,568.4613167542892,2.094210231243811,1.3529411764705883,2.176470588235294,2.8823529411764706,0.08333333333333333,17,238.20299999999997,2
88,c1cccc(c1Cl)NC(=O)Cc2sccc2,AN-652/40719591nan,<rdkit.Chem.rdchem.Mol object at 0x143992d50>,0,3.5827000000000018,251.738,1,2,2,3,29.1,68.10470000000002,481.52379958204847,2.0029017193373786,1.25,2.0625,2.75,0.08333333333333333,16,241.658,2
89,c1ccsc1CC(=O)NCc2occc2,6173259nan,<rdkit.Chem.rdchem.Mol object at 0x143992dc0>,0,2.2,221.28099999999998,1,3,2,4,42.24,58.57770000000002,405.744496889914,1.782506384668276,1.4,2.3333333333333335,3.0,0.18181818181818182,15,210.19299999999996,2
90,c1ccsc1CC(=O)NCCSC(C(C23)=CC=CC3)=C([NH+]=2)c4ccc(C)cc4,C156-0066nan,<rdkit.Chem.rdchem.Mol object at 0x143992e30>,0,3.2387200000000016,407.5840000000001,2,3,2,7,43.07,119.3994,980.1194782602025,1.4184220150454627,1.25,2.107142857142857,2.892857142857143,0.21739130434782608,28,384.4000000000002,4
91,Clc1ccc(cc1)-c2sc(nn2)N(C)C(=O)Cc3sccc3,ASN5669612.0,<rdkit.Chem.rdchem.Mol object at 0x143992ea0>,0,4.125500000000002,349.86800000000005,0,5,3,4,46.09,91.78800000000001,768.4536881280031,1.747379882732202,1.2272727272727273,2.0,2.6818181818181817,0.13333333333333333,22,337.7720000000001,3
92,O=S(=O)(C)N1CCN(CC1)C(=O)Cc2sccc2,7946382nan,<rdkit.Chem.rdchem.Mol object at 0x143992f10>,0,0.39439999999999986,288.39399999999995,0,4,1,3,57.690000000000005,71.01980000000003,502.40044993633904,1.8796832919051212,1.3333333333333333,2.0,2.5,0.5454545454545454,18,272.266,2
93,c1ccsc1C=C2C(=O)O[C@H](OC2=O)c3ccc(cc3)SC,4940-0557nan,<rdkit.Chem.rdchem.Mol object at 0x143992f80>,0,3.6522000000000023,332.40200000000004,0,6,2,3,52.6,85.44400000000003,697.1138976921393,1.7988823126547266,1.0909090909090908,1.7727272727272727,2.3181818181818183,0.125,22,320.306,3
94,FC(F)(F)c(c1)ccc(c1[*](=O)O)ON=C(c2sccc2)c3sccc3,SEW3990.0,<rdkit.Chem.rdchem.Mol object at 0x143992ff0>,0,4.158600000000002,385.38800000000003,1,5,3,5,58.89,88.8883,902.0631162384578,1.98920368250391,1.12,1.76,2.24,0.0625,25,375.30800000000016,3
95,Fc1ccc(cc1)NC(=S)N/N=C(\C)c2sccc2,DFP82.0,<rdkit.Chem.rdchem.Mol object at 0x143993060>,0,3.597800000000001,293.392,2,3,2,3,36.42,82.28640000000001,576.4456146766184,1.912033954495621,1.263157894736842,2.0,2.6315789473684212,0.07692307692307693,19,281.29600000000005,2
96,c1ccsc1/C(C)=N/N=C(N)/S[C@@H]2CC(=O)N(C2=O)c3ccc(cc3)C(=O)C,6050261nan,<rdkit.Chem.rdchem.Mol object at 0x1439930d0>,0,3.054700000000002,414.51200000000017,1,7,2,5,105.19,113.08790000000003,965.5747722736415,1.6976405649883803,1.1785714285714286,1.8928571428571428,2.5,0.21052631578947367,28,396.3680000000002,3
97,Clc1ccc(cc1)N2CCN(CC2)/N=C(\C)c3sccc3,R445991nan,<rdkit.Chem.rdchem.Mol object at 0x143993140>,0,3.947700000000003,319.86099999999993,0,4,2,3,18.84,91.76800000000003,598.9621433857639,1.6006367821084377,1.0952380952380953,1.8095238095238095,2.4285714285714284,0.3125,21,301.71700000000004,3
98,c1ccsc1C(N=C2C(F)(F)F)=[N+](C2)c3ccc(cc3)S(=O)(=O)N,X126nan,<rdkit.Chem.rdchem.Mol object at 0x1439931b0>,1,2.5031999999999996,374.38900000000007,1,4,2,3,75.53,84.52060000000002,928.6443292506822,2.062763147090548,1.1666666666666667,1.8333333333333333,2.3333333333333335,0.14285714285714285,24,363.30100000000004,3
99,c1ccsc1C(N=C2C(F)(F)F)=[N+](C2)c3ccc(cc3)S(=O)(=O)C,X125nan,<rdkit.Chem.rdchem.Mol object at 0x143993220>,1,3.2593000000000014,373.40100000000007,0,4,2,3,49.51,86.25720000000003,926.0988267275244,2.062763147090548,1.1666666666666667,1.8333333333333333,2.3333333333333335,0.2,24,361.30500000000006,3
100,Clc1ccc(cc1)[C@H]2C=C(NC([N+]2=3)N=NN3)c4sccc4,AN-655/40688000nan,<rdkit.Chem.rdchem.Mol object at 0x143993290>,0,4.216000000000002,316.797,1,5,2,2,52.12,80.95710000000001,748.1813731156515,1.7842401037778965,1.1904761904761905,2.0476190476190474,2.8095238095238093,0.14285714285714285,21,305.70900000000006,4
101,c1cccc(c12)CC(c3sccc3)=[N+]2CC(=O)NCc4c(OC)cccc4,C795-0849nan,<rdkit.Chem.rdchem.Mol object at 0x143993300>,0,3.762500000000003,377.48900000000015,1,3,3,6,41.34,108.20210000000002,993.0620835777645,1.5379078019654402,1.1111111111111112,1.9259259259259258,2.740740740740741,0.18181818181818182,27,356.32100000000014,4
102,c1cc(Cl)ccc1[N+](N=C2C(F)(F)F)=C(C2)c3sccc3,HTS5936.0,<rdkit.Chem.rdchem.Mol object at 0x143993370>,0,4.856800000000002,329.75399999999996,0,2,2,2,15.37,77.90740000000001,715.6774365451757,2.095446013569477,1.1428571428571428,1.8571428571428572,2.4285714285714284,0.14285714285714285,21,320.682,3
103,c1ccsc1C(=N2)Cc([n+]23)[nH]c(cc3=O)-c4ccccc4,KM126.0,<rdkit.Chem.rdchem.Mol object at 0x1439933e0>,0,2.1994,294.35900000000004,1,3,3,2,49.1,82.65170000000002,879.6404876032764,1.786871143633779,1.1428571428571428,2.0,2.761904761904762,0.0625,21,282.26300000000003,4
104,c1ccsc1C(=O)c2nn(-c3ccccc3)/c(=N/[H])c(c2)-c([nH+]4)[nH]c(c45)cccc5,AJ-916/41045946nan,<rdkit.Chem.rdchem.Mol object at 0x143993450>,0,3.606670000000001,398.4710000000001,2,5,5,4,88.66999999999999,111.01859999999999,1388.2421177990252,1.799267093011574,1.103448275862069,1.9310344827586208,2.689655172413793,0.0,29,382.3430000000002,5
105,c1ccsc1C(=O)c(co2)c(c23)c(c(O)cc3)CN(CC)CC,AH-262/34338001nan,<rdkit.Chem.rdchem.Mol object at 0x1439934c0>,0,4.272700000000004,329.4210000000001,1,5,3,6,53.68,92.25530000000003,816.2793995529454,2.1322661848964777,1.2608695652173914,2.0434782608695654,2.6956521739130435,0.2777777777777778,23,310.269,3
106,c1ccsc1C(=O)c2ccc(cc2)N3CCN(CC3)[C@@H]4CC(=O)N(C4=O)c5cc(OC)ccc5,7989741nan,<rdkit.Chem.rdchem.Mol object at 0x143993530>,0,3.4418000000000024,475.5700000000003,0,7,3,6,70.16000000000001,131.8715,1201.0483847327746,1.216735133452163,0.9411764705882353,1.7058823529411764,2.3823529411764706,0.2692307692307692,34,450.3700000000003,5
107,c1ccsc1C(=O)c2c(noc2)C(=O)c3ccc(cc3)OC,8011-6534nan,<rdkit.Chem.rdchem.Mol object at 0x1439935a0>,0,3.2067000000000014,313.33400000000006,0,6,3,5,69.4,80.68100000000003,803.0556054152486,1.9347448999078511,1.1363636363636365,1.9090909090909092,2.5454545454545454,0.0625,22,302.24600000000004,3
108,c1ccsc1C(=O)c(no[n+]2O)c2C(=O)c3sccc3,S551740nan,<rdkit.Chem.rdchem.Mol object at 0x143993610>,0,1.7844000000000002,307.332,1,7,3,4,84.28,69.38550000000001,759.597600257293,2.0634177228860215,1.1,1.7,2.25,0.0,20,300.276,3
109,c1ccsc1C(=O)[C@H](C23)CN(CC2)CC3,6044140nan,<rdkit.Chem.rdchem.Mol object at 0x143993680>,0,2.2726000000000006,221.32499999999993,0,3,1,2,20.310000000000002,61.30350000000003,351.70884102890625,1.8023702974590994,1.4,2.2,2.7333333333333334,0.5833333333333334,15,206.20499999999996,4
110,c1ccccc1S(=O)(=O)N[C@H](O)C(=O)c2sccc2,6148-0093nan,<rdkit.Chem.rdchem.Mol object at 0x1439936f0>,0,1.2277,297.357,2,5,2,5,83.47,71.41980000000002,650.3025346681831,2.151019711502287,1.1578947368421053,1.8421052631578947,2.4210526315789473,0.08333333333333333,19,286.269,2
111,c1ccsc1C(=O)[C@@H](O)NC(=O)c2cnccc2,6148-0270nan,<rdkit.Chem.rdchem.Mol object at 0x143993760>,0,1.0741999999999998,262.29,2,5,2,4,79.29,66.35950000000001,539.714870558736,2.0186160846054437,1.3333333333333333,2.1666666666666665,2.7777777777777777,0.08333333333333333,18,252.20999999999995,2
112,Clc1ccc(cc1)S(=O)(=O)N/N=C/c2ccc(cc2)OC(=O)c3sccc3,L174432nan,<rdkit.Chem.rdchem.Mol object at 0x1439937d0>,0,3.9331000000000023,420.8990000000001,1,6,3,6,84.83000000000001,105.08700000000003,1045.7557863847308,1.604839317026926,1.0740740740740742,1.7777777777777777,2.4074074074074074,0.0,27,407.7950000000002,3
113,c1cc(C)cc(c1Cl)OC(=O)c2sccc2,5332932nan,<rdkit.Chem.rdchem.Mol object at 0x143993840>,0,3.929120000000002,252.72199999999998,0,3,2,2,26.3,65.46650000000002,505.7422416008348,2.20995979895668,1.375,2.1875,2.875,0.08333333333333333,16,243.64999999999998,2
114,Brc1cc(C)c(c(c1)C)OC(=O)c2sccc2,7817411nan,<rdkit.Chem.rdchem.Mol object at 0x1439938b0>,0,4.3466400000000025,311.2,0,3,2,2,26.3,72.89350000000002,523.547147502523,2.278861212431923,1.2941176470588236,1.9411764705882353,2.4705882352941178,0.15384615384615385,17,300.112,2
115,c1ccsc1C(=O)Oc2cccc(c23)ccc(n3)C,2134-0148nan,<rdkit.Chem.rdchem.Mol object at 0x143993920>,0,3.823920000000002,269.325,0,4,3,2,39.19,75.75750000000002,734.9952057542329,2.0092199419405157,1.1578947368421053,2.0526315789473686,2.8421052631578947,0.06666666666666667,19,258.23699999999997,3
116,c1c(Cl)cnc(c1Cl)Oc2ccc(cc2)OC(=O)c3sccc3,8013-2218nan,<rdkit.Chem.rdchem.Mol object at 0x143993990>,0,5.461400000000003,366.2250000000001,0,5,3,4,48.42,90.05050000000001,819.8515670708865,1.6819927434843884,1.0869565217391304,1.826086956521739,2.4782608695652173,0.0,23,357.15300000000013,3
117,c1ccsc1C(=O)Oc2ccc(cc2)OCc3ccccc3,AG-690/10800059nan,<rdkit.Chem.rdchem.Mol object at 0x143993a00>,0,4.546300000000003,310.37399999999997,0,4,3,5,35.53,86.49350000000003,718.7934274736207,1.570819000988485,0.8636363636363636,1.5909090909090908,2.272727272727273,0.05555555555555555,22,296.262,3
118,c1ccsc1C(=O)O[C@@H](c(ncc2)c(c23)cccc3)c4ccccc4,3341-3816nan,<rdkit.Chem.rdchem.Mol object at 0x143993a70>,0,5.242700000000004,345.42300000000006,0,4,4,4,39.19,99.76250000000002,991.5374712406108,1.8121127411768503,0.92,1.72,2.52,0.047619047619047616,25,330.3030000000001,4
119,c1ccsc1C(=O)O[C@H](c2cc(OC)c(cc2)OC)C(=O)NCc3ccccc3,ASN6396714.0,<rdkit.Chem.rdchem.Mol object at 0x143993ae0>,0,3.9798000000000036,411.47900000000016,1,6,3,8,73.86,110.31020000000002,956.598675805475,1.8415095441250637,0.9655172413793104,1.7241379310344827,2.3793103448275863,0.18181818181818182,29,390.31100000000015,3
120,c1ccsc1C(=O)OCCN2CCOCC2,6664221nan,<rdkit.Chem.rdchem.Mol object at 0x143993b50>,0,1.2371,241.3119999999999,0,5,1,4,38.769999999999996,61.86050000000003,319.9804826366843,1.655468733169989,1.5,2.3125,3.0,0.5454545454545454,16,226.19199999999995,2
121,c1ccsc1C(=O)OCC(=O)c2ccc(cc2)C3CCCCC3,AK-918/41206531nan,<rdkit.Chem.rdchem.Mol object at 0x143993bc0>,0,4.835500000000003,328.43300000000016,0,4,2,5,43.370000000000005,91.20000000000005,652.432989150965,1.557368628986075,1.0434782608695652,1.7826086956521738,2.4347826086956523,0.3684210526315789,23,308.273,3
122,Brc1cnc(cc1)NC(=O)c2sccc2,0591-5355nan,<rdkit.Chem.rdchem.Mol object at 0x143993c30>,0,3.1579000000000006,283.15000000000003,1,3,2,2,41.99,64.20920000000001,452.7844444132107,2.094698656966148,1.4,2.2666666666666666,2.8666666666666667,0.0,15,276.094,2
123,Brc(c1)ccc(c12)nc(s2)NC(=O)c3sccc3,3769-2060nan,<rdkit.Chem.rdchem.Mol object at 0x143993ca0>,0,4.3726,339.23900000000003,1,4,3,2,41.99,79.5922,706.0219895499612,1.8887960356362195,1.3333333333333333,2.2222222222222223,3.0,0.0,18,332.18300000000005,3
124,c1ccsc1C(=O)Nc(c2O)c(C)nc(n23)ncn3,C301-0167nan,<rdkit.Chem.rdchem.Mol object at 0x143993d10>,0,1.4521199999999996,275.293,2,7,3,2,92.41,69.456,749.8797358291329,2.0270772528207894,1.5263157894736843,2.3684210526315788,3.1052631578947367,0.09090909090909091,19,266.22099999999995,3
125,Brc1cc(C)c(cc1)NC(=O)c2sccc2,5573139nan,<rdkit.Chem.rdchem.Mol object at 0x143993d80>,0,4.071320000000002,296.189,1,2,2,2,29.1,71.15120000000002,507.7422416008348,2.1833050072299893,1.375,2.1875,2.8125,0.08333333333333333,16,286.10900000000004,2
126,C1CC[C@@H](C)c(c12)c(C(=O)OCC)c(s2)NC(=O)c3sccc3,7939707nan,<rdkit.Chem.rdchem.Mol object at 0x143993df0>,0,4.6784000000000034,349.47700000000003,1,5,2,4,55.4,93.90070000000003,718.5290503073944,1.983191467204638,1.434782608695652,2.260869565217391,2.9565217391304346,0.4117647058823529,23,330.32500000000005,3
127,c1ccsc1C(=O)Nc(c2)ccc(c23)nc(C4CC4)n(c3=O)Cc5ccc(cc5)OC,ASN5969585.0,<rdkit.Chem.rdchem.Mol object at 0x143993e60>,0,4.644600000000003,431.5170000000002,1,6,4,6,73.22,122.34620000000002,1306.6596888233314,1.5295210639423777,1.1935483870967742,2.0,2.6774193548387095,0.20833333333333334,31,410.3490000000002,5
128,n1cccnc1NS(=O)(=O)c2ccc(cc2)NC(=O)c3sccc3,5875866nan,<rdkit.Chem.rdchem.Mol object at 0x143993ed0>,0,2.5912000000000006,360.4200000000001,2,6,3,5,101.05000000000001,91.55470000000001,924.6201041144127,1.7277519294266153,1.0,1.7083333333333333,2.3333333333333335,0.0,24,348.32400000000007,3
129,CC(C)NS(=O)(=O)c1ccc(cc1)NC(=O)c2sccc2,7928400nan,<rdkit.Chem.rdchem.Mol object at 0x143993f40>,0,2.6871,324.427,2,4,2,5,75.27000000000001,84.17170000000003,705.1872115495028,2.107227159357121,1.1428571428571428,1.8095238095238095,2.3333333333333335,0.21428571428571427,21,308.29900000000004,2
130,c1ccsc1C(=O)Nc2ccc(cc2)N3CCN(CC3)C(=O)c4c(C)cccc4,7695772nan,<rdkit.Chem.rdchem.Mol object at 0x143a80040>,0,4.271220000000003,405.5230000000002,1,4,3,4,52.650000000000006,118.00970000000004,991.2271243732877,1.3436426999875544,0.896551724137931,1.6206896551724137,2.2758620689655173,0.21739130434782608,29,382.3390000000002,4
131,C1CCCN1c(cc2)c(cc2[*](=O)O)NC(=O)c3sccc3,7926264nan,<rdkit.Chem.rdchem.Mol object at 0x143a800b0>,0,2.0994,304.371,2,4,2,4,69.64000000000001,82.70050000000003,696.8180519474286,1.9269356372977904,1.3333333333333333,2.142857142857143,2.8095238095238093,0.26666666666666666,21,288.24300000000005,3
132,Clc1ccc(cc1)[C@@H](C)NC(=O)c2sccc2,AN-153/42374099nan,<rdkit.Chem.rdchem.Mol object at 0x143a80120>,0,3.892500000000002,265.765,1,2,2,3,29.1,71.65220000000002,492.64783107707376,2.040641524847202,1.2941176470588236,2.0,2.588235294117647,0.15384615384615385,17,253.66899999999995,2
133,O=[*](O)c1cc(C)c(cc1)N[C@@H](C(Cl)(Cl)Cl)NC(=O)c2sccc2,R476404nan,<rdkit.Chem.rdchem.Mol object at 0x143a80190>,0,3.0935200000000007,395.69500000000005,3,4,2,5,78.43,93.2042,750.2180956798027,2.205870889319317,1.391304347826087,2.130434782608696,2.652173913043478,0.21428571428571427,23,382.5910000000001,2
134,c1ccsc1C(=O)N[C@H](C(Cl)(Cl)Cl)Nc2cccc(c23)cccc3,1611-4304nan,<rdkit.Chem.rdchem.Mol object at 0x143a80200>,0,5.4395000000000024,399.7300000000001,2,3,3,4,41.13,103.43390000000001,841.1678693672102,1.8809836718988175,1.0,1.75,2.4583333333333335,0.11764705882352941,24,386.6260000000002,3
135,c1ccsc1C(=O)NCc2nnc(o2)SCc3cnccc3,C328-0378nan,<rdkit.Chem.rdchem.Mol object at 0x143a80270>,0,2.748400000000001,332.41,1,7,3,6,80.91000000000001,83.5852,728.4079016363099,1.4971867190256565,1.3181818181818181,2.272727272727273,3.0454545454545454,0.14285714285714285,22,320.3140000000001,3
136,c1ccsc1C(=O)NCc2n[nH]c(=S)n2Cc3ccccc3,2515-5785nan,<rdkit.Chem.rdchem.Mol object at 0x143a802e0>,0,2.9804900000000014,330.43800000000005,2,5,3,5,62.71,88.4449,805.6973589789571,1.7216677286541513,1.2727272727272727,2.090909090909091,2.8181818181818183,0.13333333333333333,22,316.32600000000014,3
137,c1ccsc1C(=O)N[C@H](CC(C2)(C)C)C[C@]2(C)CNC(=O)c3sccc3,AK-968/12572056nan,<rdkit.Chem.rdchem.Mol object at 0x143a80350>,0,4.554400000000004,390.57400000000007,2,4,2,5,58.2,107.96440000000003,752.8879064118074,1.639497232014521,1.0384615384615385,1.6538461538461537,2.230769230769231,0.5,26,364.3660000000001,3
138,c1ccsc1C(=O)NCCNc(n2)c(C)cc(c23)cccc3,ASN5808006.0,<rdkit.Chem.rdchem.Mol object at 0x143a803c0>,0,3.446620000000002,311.41,2,4,3,5,54.02,91.62190000000002,783.7082035875744,1.5733518370838293,1.1818181818181819,2.0454545454545454,2.8636363636363638,0.17647058823529413,22,294.27400000000006,3
139,c1ccsc1C(=O)NCCCc([n+]2CCCCC)[nH]c(c23)cccc3,C174-0892nan,<rdkit.Chem.rdchem.Mol object at 0x143a80430>,0,4.069700000000003,356.515,2,2,3,9,48.77,102.99190000000003,807.5804226229453,1.5978505405063799,1.16,2.04,2.84,0.4,25,330.3070000000001,3
140,c1ccsc1C(=O)NCCCCc2ccccc2,5333344nan,<rdkit.Chem.rdchem.Mol object at 0x143a804a0>,0,3.5008000000000026,259.37399999999997,1,2,2,6,29.1,76.03220000000003,464.5035281846997,1.6060844448091216,1.0555555555555556,1.8888888888888888,2.611111111111111,0.26666666666666666,18,242.23799999999994,2
141,Ic1cnc(cc1)NC(=S)NC(=O)c2sccc2,7370594nan,<rdkit.Chem.rdchem.Mol object at 0x143a80510>,0,2.8745000000000003,389.2430000000001,2,4,2,2,54.02,84.95989999999999,554.1771189579326,1.9280817178519494,1.3888888888888888,2.2222222222222223,2.8333333333333335,0.0,18,381.17900000000014,2
142,c1cccc(c1Br)NC(=S)NC(=O)c2sccc2,AN-329/40395045nan,<rdkit.Chem.rdchem.Mol object at 0x143a80580>,0,3.6374000000000013,341.2550000000001,2,3,2,2,41.129999999999995,82.14789999999999,569.2162042564527,1.9757605115254868,1.2222222222222223,2.0,2.6666666666666665,0.0,18,332.18300000000005,2
143,c1ccsc1C(=O)NC(=S)NCc2occc2,3434-1334nan,<rdkit.Chem.rdchem.Mol object at 0x143a805f0>,0,2.1456,266.347,2,4,2,3,54.27,69.93090000000002,491.5383326706535,1.7954603514699823,1.411764705882353,2.2941176470588234,2.9411764705882355,0.09090909090909091,17,256.267,2
144,c1ccsc1C(=O)NC(=S)NCCC2=CCCCC2,7683690nan,<rdkit.Chem.rdchem.Mol object at 0x143a80660>,0,3.2429000000000023,294.4450000000001,2,3,1,4,41.13,83.55390000000003,465.8003313305618,1.6695847408672624,1.4210526315789473,2.3157894736842106,3.0,0.42857142857142855,19,276.301,2
145,c1ccsc1C(=O)NC2=N[NH+]=C(SC)C2c3ncccc3,PD192.0,<rdkit.Chem.rdchem.Mol object at 0x143a806d0>,0,0.8258999999999999,317.41900000000004,2,5,2,2,68.32,85.6829,695.0287913412113,1.8359317281378638,1.380952380952381,2.2857142857142856,2.9523809523809526,0.14285714285714285,21,304.31500000000005,3
146,c1ccsc1C(=O)N(c2nccc(c2)C)C(=O)c3sccc3,6632206nan,<rdkit.Chem.rdchem.Mol object at 0x143a80740>,0,4.000220000000002,328.418,0,5,3,3,50.27,88.752,749.1872455805036,2.0595365135501096,1.0,1.5909090909090908,2.0454545454545454,0.0625,22,316.322,3
147,c1ccsc1C(=O)N([C@@H](CS2(=O)=O)CC2)Cc3ccc(cc3)N(C)C,6214-0664nan,<rdkit.Chem.rdchem.Mol object at 0x143a807b0>,0,2.643600000000001,378.5190000000001,0,5,2,5,57.690000000000005,102.02030000000005,827.715949071893,1.8436291735584343,1.2,1.92,2.44,0.3888888888888889,25,356.34300000000013,3
148,c1cc(OC)ccc1-c(nn2)sc2N(CCOC)C(=O)c3sccc3,ASN5670036.0,<rdkit.Chem.rdchem.Mol object at 0x143a80820>,0,3.5684000000000022,375.4750000000001,0,7,3,7,64.55000000000001,99.76850000000002,816.0478712440134,1.8579153201861085,1.16,1.96,2.6,0.23529411764705882,25,358.3390000000001,3
149,c1ccsc1C(=O)N(CCO)Cc(c2)c(=O)[nH]c(c23)ccc(c3)OCC,ASN5108119.0,<rdkit.Chem.rdchem.Mol object at 0x143a80890>,0,2.623000000000001,372.44600000000014,2,5,3,7,82.63000000000001,101.88300000000002,949.8275664854336,1.925878327429779,1.3076923076923077,2.1538461538461537,2.8461538461538463,0.2631578947368421,26,352.2860000000001,3
150,c1ccsc1C(=O)N(CC)c2sc(nn2)C[N+](=NN=3)C(C34)=CC=CC4,ASN5447940.0,<rdkit.Chem.rdchem.Mol object at 0x143a80900>,0,3.4444000000000026,371.47100000000006,0,7,2,5,73.82,97.24590000000003,922.3365237720575,1.5117318578932848,1.4,2.32,3.12,0.25,25,356.3510000000001,4
151,FC(F)(F)c1cc(ccc1)CSC2=NCCN2C(=O)c3sccc3,C441-0833nan,<rdkit.Chem.rdchem.Mol object at 0x143a80970>,0,4.512100000000003,370.42100000000005,0,4,2,3,32.67,90.3965,756.9330579075902,1.6694634057322608,1.2916666666666667,2.125,2.8333333333333335,0.25,24,357.3170000000001,3
152,Clc1ccc(cc1)-c(ns2)c(c23)ncnc3N4CCN(CC4)C(=O)c5sccc5,ASN6354070.0,<rdkit.Chem.rdchem.Mol object at 0x143a809e0>,0,4.430600000000004,441.9690000000002,0,7,4,3,62.220000000000006,118.09150000000004,1151.5645971046786,1.3878736473579618,1.0344827586206897,1.8275862068965518,2.5517241379310347,0.2,29,425.84100000000024,5
153,c1ccsc1C(=O)N2CCN(CC2)c3ccc(cc3)NC(=O)c4c(OC)cccc4,7980240nan,<rdkit.Chem.rdchem.Mol object at 0x143a80a50>,0,3.9714000000000027,421.5220000000001,1,5,3,5,61.88000000000001,119.82470000000004,1010.4372996238187,1.3497934788934192,0.9333333333333333,1.6666666666666667,2.3333333333333335,0.21739130434782608,30,398.3380000000002,4
154,c1ccsc1C(=O)N2CCN(CC2)Cc3c(OC)cc(OC)c(c3)OC,6041059nan,<rdkit.Chem.rdchem.Mol object at 0x143a80ac0>,0,2.7319000000000013,376.47800000000007,0,6,2,6,51.24000000000001,101.59750000000004,740.2474369940319,1.6474684643557356,1.0,1.6538461538461537,2.230769230769231,0.42105263157894735,26,352.2860000000001,3
155,Fc1ccc(cc1)C(=O)N2CCN(CC2)C(=O)c3sccc3,5947348nan,<rdkit.Chem.rdchem.Mol object at 0x143a80b30>,0,2.4854000000000003,318.37299999999993,0,3,2,2,40.620000000000005,82.52600000000002,661.9640700292658,1.604834167202192,0.9090909090909091,1.5,2.0454545454545454,0.25,22,303.253,3
